42	12
20	40
20	12
42	40
42	12
42	23
20	23
20	12
42	12
42	26
20	12
20	26
42	12
20	10
42	10
20	12
20	39
20	40
42	39
42	40
20	39
42	26
20	26
42	39
42	23
20	40
20	23
42	40
42	26
20	40
20	26
42	40
20	10
20	40
42	10
42	40
42	26
42	23
20	23
20	26
42	23
20	10
42	10
20	23
42	26
20	10
42	10
20	26
42	20
12	20
12	39
42	39
42	20
12	40
12	20
42	40
42	20
12	20
42	25
12	25
42	20
42	23
12	23
12	20
42	20
42	10
12	20
12	10
12	40
12	39
42	39
42	40
12	40
42	40
42	25
12	25
42	23
12	40
12	23
42	40
12	40
42	10
42	40
12	10
42	23
12	23
42	25
12	25
42	10
12	10
42	25
12	25
42	23
12	23
42	10
12	10
41	40
41	39
42	39
42	40
42	12
11	12
11	25
42	25
42	12
11	12
11	10
42	10
11	25
11	10
42	10
42	25
42	20
39	20
39	40
42	40
42	20
39	20
39	25
42	25
42	20
39	20
42	26
39	26
42	20
39	20
39	10
42	10
39	40
39	25
42	40
42	25
42	26
39	26
39	40
42	40
39	10
39	40
42	10
42	40
42	26
39	26
39	25
42	25
39	10
42	10
39	25
42	25
42	26
39	26
39	10
42	10
42	20
42	12
19	20
19	12
42	20
19	20
19	39
42	39
42	20
19	20
19	25
42	25
42	20
42	23
19	20
19	23
42	12
19	12
19	39
42	39
42	12
19	25
19	12
42	25
42	12
42	23
19	12
19	23
19	25
19	39
42	39
42	25
42	23
19	23
19	39
42	39
42	23
19	25
19	23
42	25
42	20
42	12
40	20
40	12
42	20
40	20
40	35
42	35
42	20
40	20
40	25
42	25
42	20
40	20
42	7
40	7
42	20
40	20
40	10
42	10
42	12
40	35
42	35
40	12
42	12
40	12
40	25
42	25
42	12
40	12
42	7
40	7
42	12
40	10
42	10
40	12
40	35
42	35
40	25
42	25
40	10
42	10
42	7
40	7
42	20
42	12
67	20
67	12
42	20
67	39
67	20
42	39
42	20
67	20
42	19
67	19
42	20
67	20
42	40
67	40
42	20
42	26
67	20
67	26
42	12
67	39
42	39
67	12
42	12
67	12
42	19
67	19
42	12
42	40
67	12
67	40
42	12
42	26
67	12
67	26
67	39
42	39
42	19
67	19
67	39
42	39
42	40
67	40
67	39
42	26
42	39
67	26
42	40
42	19
67	19
67	40
42	26
42	19
67	19
67	26
42	26
42	40
67	26
67	40
42	20
42	1
18	20
18	1
42	20
18	20
18	19
42	19
42	1
18	19
18	1
42	19
42	12
64	39
42	39
64	12
42	12
64	35
42	35
64	12
42	12
42	40
64	12
64	40
42	12
64	25
42	25
64	12
42	12
42	23
64	12
64	23
42	12
42	26
64	26
64	12
42	12
64	12
42	7
64	7
42	12
64	10
42	10
64	12
42	12
64	12
64	56
42	56
42	12
42	54
64	54
64	12
64	35
42	35
64	39
42	39
64	39
42	39
42	40
64	40
42	26
64	26
64	39
42	39
64	39
42	39
42	7
64	7
64	10
64	39
42	10
42	39
64	39
42	39
42	54
64	54
64	35
42	35
42	40
64	40
64	35
42	35
64	25
42	25
64	35
42	23
42	35
64	23
64	35
42	26
64	26
42	35
64	35
42	35
42	7
64	7
64	35
64	10
42	35
42	10
64	35
42	35
64	56
42	56
64	35
42	35
42	54
64	54
64	25
42	40
42	25
64	40
42	23
42	40
64	23
64	40
42	26
64	26
42	40
64	40
42	40
64	40
42	7
64	7
64	10
42	10
42	40
64	40
42	40
64	40
64	56
42	56
42	40
42	54
64	54
64	40
42	23
64	25
42	25
64	23
42	26
64	26
64	25
42	25
64	10
42	10
64	25
42	25
42	26
64	26
42	23
64	23
42	23
64	10
42	10
64	23
42	26
64	26
42	7
64	7
42	26
64	26
64	10
42	10
42	26
64	26
64	56
42	56
42	26
64	26
42	54
64	54
64	10
42	10
42	7
64	7
42	54
64	54
42	7
64	7
64	10
42	10
64	56
42	56
64	10
42	10
42	54
64	54
42	1
21	1
21	19
42	19
42	20
42	12
65	12
65	20
42	20
65	39
42	39
65	20
42	20
42	40
65	20
65	40
42	20
42	54
65	20
65	54
42	12
65	12
65	39
42	39
42	12
65	12
42	40
65	40
42	12
42	23
65	12
65	23
42	12
65	12
65	56
42	56
42	12
65	12
42	54
65	54
65	39
42	39
42	40
65	40
65	39
42	39
42	54
65	54
42	40
42	54
65	40
65	54
42	35
42	39
53	35
53	39
42	39
42	40
53	39
53	40
42	10
42	39
53	10
53	39
42	35
42	40
53	35
53	40
42	35
42	10
53	35
53	10
42	10
42	40
53	10
53	40
42	20
16	20
16	39
42	39
42	20
16	25
16	20
42	25
42	20
42	23
16	20
16	23
42	20
16	10
16	20
42	10
42	1
16	10
16	1
42	10
16	25
16	39
42	39
42	25
42	23
16	39
16	23
42	39
16	10
16	39
42	10
42	39
42	23
16	25
16	23
42	25
16	10
16	25
42	10
42	25
42	23
16	10
42	10
16	23
42	12
38	12
42	10
38	10
38	39
42	39
42	40
38	40
38	25
38	39
42	39
42	25
38	25
42	40
42	25
38	40
42	20
42	12
25	12
25	20
42	20
42	1
25	1
25	20
42	20
25	39
25	20
42	39
42	20
25	19
25	20
42	19
42	20
25	20
25	40
42	40
42	20
42	26
25	20
25	26
42	20
25	7
25	20
42	7
42	20
25	20
42	10
25	10
42	12
42	1
25	1
25	12
42	12
25	39
25	12
42	39
42	12
25	19
25	12
42	19
42	12
25	12
25	40
42	40
42	12
42	16
25	12
25	16
42	12
25	12
42	23
25	23
42	12
42	26
25	12
25	26
42	12
25	7
25	12
42	7
42	12
25	12
42	10
25	10
42	1
25	39
25	1
42	39
42	1
25	19
25	1
42	19
42	1
25	1
25	40
42	40
42	1
42	26
25	1
25	26
42	1
25	7
25	1
42	7
42	1
25	1
42	10
25	10
25	19
25	39
42	39
42	19
25	39
25	40
42	39
42	40
25	39
42	16
42	39
25	16
25	39
42	23
42	39
25	23
42	26
25	39
25	26
42	39
25	39
25	7
42	39
42	7
25	39
42	10
25	10
42	39
25	19
25	40
42	40
42	19
42	26
25	19
25	26
42	19
25	19
25	7
42	19
42	7
25	19
42	10
25	10
42	19
42	26
25	26
25	40
42	40
25	7
25	40
42	40
42	7
42	10
25	40
25	10
42	40
42	26
42	16
25	26
25	16
42	26
42	23
25	26
25	23
42	26
25	7
25	26
42	7
42	26
25	26
42	10
25	10
25	7
42	10
25	10
42	7
42	20
3	20
3	19
42	19
42	20
42	16
3	16
3	20
42	20
3	20
3	25
42	25
42	12
42	1
14	1
14	12
42	12
42	1
63	1
63	12
42	23
9	23
9	25
42	25
42	20
42	12
23	20
23	12
42	20
42	1
23	20
23	1
42	20
23	39
23	20
42	39
42	20
23	35
42	35
23	20
42	20
23	40
23	20
42	40
42	20
42	16
23	20
23	16
42	20
23	20
23	25
42	25
42	20
42	26
23	20
23	26
42	20
23	20
42	7
23	7
42	20
42	10
23	20
23	10
42	20
23	56
23	20
42	56
42	12
42	1
23	1
23	12
42	12
23	39
23	12
42	39
42	12
23	35
42	35
23	12
42	12
23	40
23	12
42	40
42	12
42	16
23	12
23	16
42	12
23	25
23	12
42	25
42	12
42	26
23	12
23	26
42	12
23	12
42	7
23	7
42	12
42	10
23	10
23	12
42	12
23	56
23	12
42	56
42	1
23	39
23	1
42	39
42	1
23	35
42	35
23	1
42	1
23	40
23	1
42	40
42	1
23	1
42	7
23	7
23	39
23	35
42	35
42	39
23	40
23	39
42	39
42	40
23	39
42	39
42	7
23	7
23	40
23	35
42	35
42	40
23	35
42	35
42	7
23	7
42	16
23	40
23	16
42	40
23	40
23	25
42	40
42	25
42	26
23	40
42	40
23	26
23	40
42	40
42	7
23	7
23	40
42	10
23	10
42	40
23	40
23	56
42	40
42	56
42	26
42	16
23	16
23	26
42	16
23	56
23	16
42	56
42	10
23	10
23	25
42	25
42	26
23	56
23	26
42	56
42	12
37	39
37	12
42	39
42	12
37	35
42	35
37	12
42	12
37	12
37	25
42	25
42	12
37	23
42	23
37	12
42	12
37	12
37	56
42	56
37	39
37	35
42	35
42	39
37	39
42	39
37	25
42	25
37	23
37	39
42	23
42	39
37	35
42	35
37	25
42	25
37	23
42	23
37	35
42	35
37	35
42	35
37	56
42	56
37	23
42	23
37	25
42	25
42	26
42	16
24	16
24	26
42	20
42	12
48	20
48	12
42	20
48	20
42	39
48	39
42	20
48	20
42	40
48	40
42	20
48	20
48	7
42	7
42	20
48	20
48	10
42	10
42	12
42	39
48	39
48	12
42	12
42	40
48	40
48	12
42	12
48	7
42	7
48	12
42	12
48	10
42	10
48	12
42	39
42	40
48	39
48	40
48	7
42	39
48	39
42	7
48	10
42	10
42	39
48	39
48	7
42	40
48	40
42	7
48	10
42	10
42	40
48	40
48	7
48	10
42	10
42	7
29	35
42	35
29	19
42	19
29	25
29	35
42	35
42	25
42	12
51	12
42	40
51	40
42	12
42	23
51	12
51	23
42	12
51	12
51	7
42	7
42	23
51	23
42	40
51	40
42	20
42	12
30	12
30	20
42	20
30	19
42	19
30	20
42	12
30	19
30	12
42	19
42	12
30	40
30	12
42	40
42	12
30	12
30	25
42	25
42	12
30	23
30	12
42	23
30	40
30	25
42	40
42	25
30	40
30	23
42	23
42	40
30	23
42	23
30	25
42	25
